customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
26344,78,10,630.81,4,3,1,8,Loyal
26345,93,6,1027.67,4,1,2,7,Regulars
26346,110,8,1210.35,4,2,2,8,Regulars
26347,213,14,2568.6499999999996,3,5,4,12,Big Spenders
26348,6,13,2688.27,5,4,5,14,Champions
26349,211,6,2250.57,3,1,4,8,Big Spenders
26350,567,9,475.83000000000004,1,2,1,4,Hibernating
26351,123,14,1535.77,4,5,3,12,Loyal
26352,1268,7,1282.69,1,1,3,5,Regulars
26353,284,12,2705.92,2,4,5,11,At Risk
26354,223,6,1088.62,3,1,2,6,Regulars
26355,56,10,2037.53,5,3,4,12,Loyal
26356,95,8,992.51,4,2,2,8,Regulars
26357,174,13,853.16,3,4,2,9,Regulars
26358,138,13,1609.37,4,4,3,11,Loyal
26359,369,7,1046.84,2,1,2,5,Hibernating
26360,45,13,2160.53,5,4,4,13,Champions
26361,176,9,958.62,3,2,2,7,Regulars
26362,898,7,2366.52,1,1,4,6,Regulars
26363,124,12,3537.23,4,4,5,13,Champions
26364,87,6,588.0699999999999,4,1,1,6,Regulars
26365,263,11,1868.91,2,3,4,9,Regulars
26366,155,15,3192.23,3,5,5,13,Big Spenders
26367,593,10,952.73,1,3,2,6,Regulars
26368,16,6,744.12,5,1,1,7,Regulars
26369,248,9,1139.19,2,2,2,6,Hibernating
26370,355,12,3030.74,2,4,5,11,At Risk
26371,144,7,1142.3600000000001,4,1,2,7,Regulars
26372,344,11,1007.96,2,3,2,7,Regulars
26373,555,10,1878.0300000000002,1,3,4,8,Regulars
26374,103,8,544.77,4,2,1,7,Regulars
26375,60,13,1471.15,5,4,3,12,Loyal
26376,149,11,1535.69,3,3,3,9,Regulars
26377,7,7,647.69,5,1,1,7,Regulars
26378,465,14,2740.4399999999996,1,5,5,11,At Risk
26379,44,15,2469.88,5,5,4,14,Champions
26380,102,11,989.33,4,3,2,9,Loyal
26381,239,10,1941.25,3,3,4,10,Big Spenders
26382,307,7,357.53999999999996,2,1,1,4,Hibernating
26383,407,8,446.96000000000004,2,2,1,5,Hibernating
26384,589,7,2657.15,1,1,5,7,Regulars
26385,215,7,1064.6,3,1,2,6,Regulars
26386,69,19,3405.24,4,5,5,14,Champions
26387,96,6,1096.33,4,1,2,7,Regulars
26388,97,12,1584.4699999999998,4,4,3,11,Loyal
26389,23,14,2004.3899999999999,5,5,4,14,Champions
26390,27,14,1303.8,5,5,3,13,Loyal
26391,100,15,1650.23,4,5,3,12,Loyal
26392,0,15,3317.27,5,5,5,15,Champions
26393,140,12,882.8199999999999,4,4,2,10,Loyal
26394,159,11,5002.360000000001,3,3,5,11,Big Spenders
26395,182,15,4410.97,3,5,5,13,Big Spenders
26396,599,11,1634.98,1,3,3,7,Regulars
26397,483,10,707.49,1,3,1,5,Regulars
26398,299,7,968.82,2,1,2,5,Hibernating
26399,524,8,1316.77,1,2,3,6,Regulars
26400,109,7,873.9300000000001,4,1,2,7,Regulars
26401,489,9,1148.0,1,2,2,5,Hibernating
26402,301,7,1188.28,2,1,2,5,Hibernating
26403,33,9,750.51,5,2,1,8,Regulars
26404,445,12,3095.62,2,4,5,11,At Risk
26405,351,8,1447.22,2,2,3,7,Regulars
26406,33,19,2886.77,5,5,5,15,Champions
26407,453,7,468.83,2,1,1,4,Hibernating
26408,79,8,1213.8,4,2,2,8,Regulars
26409,143,7,1239.08,4,1,2,7,Regulars
26410,296,9,463.39000000000004,2,2,1,5,Hibernating
26411,31,14,3151.4900000000002,5,5,5,15,Champions
26412,67,14,730.34,4,5,1,10,Loyal
26413,654,11,1173.12,1,3,2,6,Regulars
26414,304,7,776.96,2,1,1,4,Hibernating
26415,733,9,1357.61,1,2,3,6,Regulars
26416,90,5,1038.77,4,1,2,7,Regulars
26417,1016,8,391.27,1,2,1,4,Hibernating
26418,432,15,1947.8899999999999,2,5,4,11,At Risk
26419,171,13,1917.98,3,4,4,11,Big Spenders
26420,567,14,908.08,1,5,2,8,At Risk
26421,165,7,687.76,3,1,1,5,Regulars
26422,886,6,713.5600000000001,1,1,1,3,Hibernating
26423,1046,7,1918.5400000000002,1,1,4,6,Regulars
26424,546,11,1700.6899999999998,1,3,3,7,Regulars
26425,224,12,1125.51,3,4,2,9,Regulars
26426,1,13,1772.29,5,4,4,13,Champions
26427,627,11,1529.71,1,3,3,7,Regulars
26428,38,11,1409.1599999999999,5,3,3,11,Loyal
26429,272,6,1341.11,2,1,3,6,Regulars
26430,1179,5,574.38,1,1,1,3,Hibernating
26431,123,12,914.95,4,4,2,10,Loyal
26432,303,9,1242.4,2,2,3,7,Regulars
26433,159,10,1477.98,3,3,3,9,Regulars
26434,238,11,3462.09,3,3,5,11,Big Spenders
26435,58,13,2424.7599999999998,5,4,4,13,Champions
26436,101,13,2401.15,4,4,4,12,Champions
26437,120,11,1104.85,4,3,2,9,Loyal
26438,34,8,796.81,5,2,1,8,Regulars
26439,804,13,3105.05,1,4,5,10,At Risk
26440,47,7,853.21,5,1,2,8,Regulars
26441,44,11,2660.33,5,3,5,13,Loyal
26442,234,10,445.62,3,3,1,7,Regulars
26443,590,9,1215.6,1,2,2,5,Hibernating
26444,344,13,1446.64,2,4,3,9,At Risk
26445,97,6,541.36,4,1,1,6,Regulars
26446,2,11,5339.110000000001,5,3,5,13,Loyal
26447,72,4,502.29999999999995,4,1,1,6,Regulars
26448,104,10,1109.78,4,3,2,9,Loyal
26449,93,10,741.62,4,3,1,8,Loyal
26450,47,8,403.61,5,2,1,8,Regulars
26451,411,8,2371.83,2,2,4,8,Regulars
26452,144,9,830.3000000000001,4,2,1,7,Regulars
26453,316,8,558.44,2,2,1,5,Hibernating
26454,639,6,1287.37,1,1,3,5,Regulars
26455,118,7,538.62,4,1,1,6,Regulars
26456,802,11,2765.4,1,3,5,9,Regulars
26457,209,15,2467.21,3,5,4,12,Big Spenders
26458,228,7,1588.2400000000002,3,1,3,7,Regulars
26459,82,17,4422.16,4,5,5,14,Champions
26460,343,10,2251.7599999999998,2,3,4,9,Regulars
26461,76,17,1717.9,4,5,3,12,Loyal
26462,151,13,1059.36,3,4,2,9,Regulars
26463,191,19,2463.3700000000003,3,5,4,12,Big Spenders
26464,571,13,1185.26,1,4,2,7,At Risk
26465,730,13,988.6999999999999,1,4,2,7,At Risk
26466,101,7,1093.96,4,1,2,7,Regulars
26467,1164,8,2026.1399999999999,1,2,4,7,Regulars
26468,129,9,3077.61,4,2,5,11,Big Spenders
26469,94,13,2517.98,4,4,4,12,Champions
26470,996,7,1719.25,1,1,3,5,Regulars
26471,461,9,1304.3799999999999,1,2,3,6,Regulars
26472,105,9,1126.71,4,2,2,8,Regulars
26473,379,16,4686.63,2,5,5,12,At Risk
26474,32,20,4066.5,5,5,5,15,Champions
26475,321,7,335.13,2,1,1,4,Hibernating
26476,739,12,4987.05,1,4,5,10,At Risk
26477,128,10,1489.74,4,3,3,10,Loyal
26478,232,7,1013.2,3,1,2,6,Regulars
26479,0,10,950.21,5,3,2,10,Loyal
26480,78,11,2575.23,4,3,5,12,Loyal
26481,428,10,4536.49,2,3,5,10,Regulars
26482,39,11,1278.6499999999999,5,3,3,11,Loyal
26483,197,11,3089.12,3,3,5,11,Big Spenders
26484,502,7,1910.78,1,1,4,6,Regulars
26485,197,9,2440.4500000000003,3,2,4,9,Big Spenders
26486,320,4,844.0500000000001,2,1,1,4,Hibernating
26487,82,5,334.04,4,1,1,6,Regulars
26488,662,11,1349.8,1,3,3,7,Regulars
26489,115,17,1857.9099999999999,4,5,4,13,Champions
26490,1023,10,2722.8500000000004,1,3,5,9,Regulars
26491,739,13,1964.27,1,4,4,9,At Risk
26492,827,3,116.41999999999999,1,1,1,3,Hibernating
26493,28,9,3386.63,5,2,5,12,Big Spenders
26494,594,8,823.4100000000001,1,2,1,4,Hibernating
26495,1773,5,2044.17,1,1,4,6,Regulars
26496,193,11,1136.3200000000002,3,3,2,8,Regulars
26497,868,7,1171.03,1,1,2,4,Hibernating
26498,128,12,3056.44,4,4,5,13,Champions
26499,1009,8,1503.51,1,2,3,6,Regulars
26500,452,10,1094.02,2,3,2,7,Regulars
26501,313,11,1122.42,2,3,2,7,Regulars
26502,115,11,1534.39,4,3,3,10,Loyal
26503,521,7,1930.43,1,1,4,6,Regulars
26504,914,6,1015.93,1,1,2,4,Hibernating
26505,564,11,1052.06,1,3,2,6,Regulars
26506,698,5,1593.31,1,1,3,5,Regulars
26507,381,11,2121.35,2,3,4,9,Regulars
26508,145,9,1233.96,4,2,2,8,Regulars
26509,834,7,3284.8199999999997,1,1,5,7,Regulars
26510,703,7,850.41,1,1,2,4,Hibernating
26511,792,10,1216.76,1,3,2,6,Regulars
26512,38,15,1411.23,5,5,3,13,Loyal
26513,403,11,1102.19,2,3,2,7,Regulars
26514,209,19,2753.1,3,5,5,13,Big Spenders
26515,765,4,343.46999999999997,1,1,1,3,Hibernating
26516,40,14,1264.67,5,5,3,13,Loyal
26517,42,15,2846.04,5,5,5,15,Champions
26518,132,17,6018.86,4,5,5,14,Champions
26519,422,6,1349.79,2,1,3,6,Regulars
26520,438,12,2697.64,2,4,5,11,At Risk
26521,503,15,4967.59,1,5,5,11,At Risk
26522,207,10,946.29,3,3,2,8,Regulars
26523,28,10,4818.85,5,3,5,13,Loyal
26524,304,10,1614.9,2,3,3,8,Regulars
26525,6,10,1127.7,5,3,2,10,Loyal
26526,338,10,1531.98,2,3,3,8,Regulars
26527,298,8,1458.13,2,2,3,7,Regulars
26528,5,13,1986.5599999999997,5,4,4,13,Champions
26529,173,10,1348.05,3,3,3,9,Regulars
26530,32,13,2147.42,5,4,4,13,Champions
26531,116,15,2995.4300000000003,4,5,5,14,Champions
26532,61,15,2516.1800000000003,5,5,4,14,Champions
26533,74,18,3675.95,4,5,5,14,Champions
26534,36,12,1725.2600000000002,5,4,4,13,Champions
26535,100,11,1595.19,4,3,3,10,Loyal
26536,610,7,755.49,1,1,1,3,Hibernating
26537,30,13,1447.95,5,4,3,12,Loyal
26538,41,10,1693.26,5,3,3,11,Loyal
26539,157,12,4527.84,3,4,5,12,Big Spenders
26540,0,11,1144.4499999999998,5,3,2,10,Loyal
26541,6,7,924.52,5,1,2,8,Regulars
26542,34,9,518.51,5,2,1,8,Regulars
26543,35,9,2633.0299999999997,5,2,5,12,Big Spenders
26544,534,7,483.35,1,1,1,3,Hibernating
26545,14,9,1481.49,5,2,3,10,Regulars
26546,186,12,3966.07,3,4,5,12,Big Spenders
26547,545,8,785.5799999999999,1,2,1,4,Hibernating
26548,154,11,1861.06,3,3,4,10,Big Spenders
26549,48,16,2429.58,5,5,4,14,Champions
26550,28,8,858.28,5,2,2,9,Regulars
26551,128,11,1684.73,4,3,3,10,Loyal
26552,681,7,926.5799999999999,1,1,2,4,Hibernating
26553,53,15,2573.43,5,5,4,14,Champions
26554,15,9,531.03,5,2,1,8,Regulars
26555,211,12,4331.92,3,4,5,12,Big Spenders
26556,497,11,3096.9,1,3,5,9,Regulars
26557,132,11,864.8,4,3,2,9,Loyal
26558,576,10,2525.18,1,3,4,8,Regulars
26559,91,11,2757.61,4,3,5,12,Loyal
26560,120,10,727.45,4,3,1,8,Loyal
26561,201,9,1173.5,3,2,2,7,Regulars
26562,696,16,2940.9900000000002,1,5,5,11,At Risk
26563,386,11,2129.84,2,3,4,9,Regulars
26564,65,10,1022.4799999999999,5,3,2,10,Loyal
26565,84,14,3228.02,4,5,5,14,Champions
26566,99,10,679.6899999999999,4,3,1,8,Loyal
26567,151,7,456.75,3,1,1,5,Regulars
26568,236,9,1045.4,3,2,2,7,Regulars
26569,337,10,2516.4,2,3,4,9,Regulars
26570,108,9,1220.17,4,2,2,8,Regulars
26571,17,12,2480.4700000000003,5,4,4,13,Champions
26572,12,16,4385.4800000000005,5,5,5,15,Champions
26573,530,11,1777.5,1,3,4,8,Regulars
26574,29,11,4656.53,5,3,5,13,Loyal
26575,134,9,802.39,4,2,1,7,Regulars
26576,138,15,4299.19,4,5,5,14,Champions
26577,156,9,3494.58,3,2,5,10,Big Spenders
26578,50,14,2532.19,5,5,4,14,Champions
26579,11,10,2602.8,5,3,5,13,Loyal
26580,42,11,1503.22,5,3,3,11,Loyal
26581,127,15,5544.01,4,5,5,14,Champions
26582,48,7,1301.1299999999999,5,1,3,9,Regulars
26583,104,10,1250.41,4,3,3,10,Loyal
26584,236,7,822.54,3,1,1,5,Regulars
26585,24,7,1499.24,5,1,3,9,Regulars
26586,1164,7,1464.46,1,1,3,5,Regulars
26587,266,9,705.76,2,2,1,5,Hibernating
26588,30,13,3687.62,5,4,5,14,Champions
26589,74,12,2169.47,4,4,4,12,Champions
26590,253,13,1117.52,2,4,2,8,At Risk
26591,5,11,1409.51,5,3,3,11,Loyal
26592,74,15,2126.5,4,5,4,13,Champions
26593,78,16,2216.7200000000003,4,5,4,13,Champions
26594,231,9,2380.83,3,2,4,9,Big Spenders
26595,263,5,1114.1100000000001,2,1,2,5,Hibernating
26596,45,12,4440.95,5,4,5,14,Champions
26597,8,13,1509.16,5,4,3,12,Loyal
26598,579,9,1050.12,1,2,2,5,Hibernating
26599,23,17,4354.58,5,5,5,15,Champions
26600,95,8,506.22,4,2,1,7,Regulars
26601,76,12,1313.67,4,4,3,11,Loyal
26602,48,8,843.98,5,2,1,8,Regulars
26603,963,7,1605.8,1,1,3,5,Regulars
26604,397,7,1559.05,2,1,3,6,Regulars
26605,879,9,1115.52,1,2,2,5,Hibernating
26606,56,13,1798.39,5,4,4,13,Champions
26607,276,6,1168.58,2,1,2,5,Hibernating
26608,87,9,789.01,4,2,1,7,Regulars
26609,798,12,2529.98,1,4,4,9,At Risk
26610,420,9,1505.9,2,2,3,7,Regulars
26611,156,11,1508.49,3,3,3,9,Regulars
26612,1059,5,1740.7099999999996,1,1,4,6,Regulars
26613,115,17,1351.76,4,5,3,12,Loyal
26614,20,11,2441.1,5,3,4,12,Loyal
26615,797,4,405.17,1,1,1,3,Hibernating
26616,382,5,2229.92,2,1,4,7,Regulars
26617,925,7,451.44,1,1,1,3,Hibernating
26618,149,11,1432.17,3,3,3,9,Regulars
26619,681,7,544.7,1,1,1,3,Hibernating
26620,180,8,647.85,3,2,1,6,Regulars
26621,65,10,1288.67,5,3,3,11,Loyal
26622,236,10,832.0799999999999,3,3,1,7,Regulars
26623,72,13,1682.98,4,4,3,11,Loyal
26624,156,9,580.43,3,2,1,6,Regulars
26625,231,10,836.6600000000001,3,3,1,7,Regulars
26626,887,11,2678.96,1,3,5,9,Regulars
26627,345,6,1161.0,2,1,2,5,Hibernating
26628,174,11,1998.7,3,3,4,10,Big Spenders
26629,310,13,3369.1699999999996,2,4,5,11,At Risk
26630,892,9,958.02,1,2,2,5,Hibernating
26631,33,12,3177.12,5,4,5,14,Champions
26632,42,13,1457.51,5,4,3,12,Loyal
26633,196,6,477.39000000000004,3,1,1,5,Regulars
26634,324,11,2802.69,2,3,5,10,Regulars
26635,217,14,2300.5299999999997,3,5,4,12,Big Spenders
26636,447,13,3226.07,2,4,5,11,At Risk
26637,497,7,456.62,1,1,1,3,Hibernating
26638,462,9,1483.07,1,2,3,6,Regulars
26639,1203,4,1013.1600000000001,1,1,2,4,Hibernating
26640,30,5,658.14,5,1,1,7,Regulars
26641,887,8,506.32000000000005,1,2,1,4,Hibernating
26642,75,14,1625.21,4,5,3,12,Loyal
26643,38,9,820.26,5,2,1,8,Regulars
26644,320,3,137.93,2,1,1,4,Hibernating
26645,79,10,1259.07,4,3,3,10,Loyal
26646,64,17,2053.56,5,5,4,14,Champions
26647,126,14,3525.67,4,5,5,14,Champions
26648,931,13,4974.8099999999995,1,4,5,10,At Risk
26649,123,15,1469.9299999999998,4,5,3,12,Loyal
26650,936,6,2605.5699999999997,1,1,5,7,Regulars
26651,268,13,1669.23,2,4,3,9,At Risk
26652,197,6,757.87,3,1,1,5,Regulars
26653,6,8,699.96,5,2,1,8,Regulars
26654,292,12,1950.66,2,4,4,10,At Risk
26655,391,6,860.48,2,1,2,5,Hibernating
26656,33,13,3654.6200000000003,5,4,5,14,Champions
26657,8,17,3949.95,5,5,5,15,Champions
26658,42,16,2684.88,5,5,5,15,Champions
26659,253,9,1191.89,2,2,2,6,Hibernating
26660,16,17,2567.4,5,5,4,14,Champions
26661,33,13,898.5699999999999,5,4,2,11,Loyal
26662,117,13,1534.85,4,4,3,11,Loyal
26663,232,9,1761.3,3,2,4,9,Big Spenders
26664,679,10,1156.77,1,3,2,6,Regulars
26665,249,12,667.34,2,4,1,7,At Risk
26666,480,7,666.0799999999999,1,1,1,3,Hibernating
26667,99,8,1075.66,4,2,2,8,Regulars
26668,56,7,680.0500000000001,5,1,1,7,Regulars
26669,358,9,1128.79,2,2,2,6,Hibernating
26670,189,12,2045.3700000000001,3,4,4,11,Big Spenders
26671,130,10,983.6899999999999,4,3,2,9,Loyal
26672,111,7,1186.25,4,1,2,7,Regulars
26673,298,10,2026.3899999999999,2,3,4,9,Regulars
26674,50,17,1410.51,5,5,3,13,Loyal
26675,531,4,596.88,1,1,1,3,Hibernating
26676,53,13,1023.37,5,4,2,11,Loyal
26677,196,8,1026.05,3,2,2,7,Regulars
26678,132,6,350.31,4,1,1,6,Regulars
26679,101,12,2226.0,4,4,4,12,Champions
26680,127,14,2559.7,4,5,4,13,Champions
26681,263,11,1858.21,2,3,4,9,Regulars
26682,251,11,1417.13,2,3,3,8,Regulars
26683,108,16,1474.41,4,5,3,12,Loyal
26684,530,5,892.84,1,1,2,4,Hibernating
26685,845,4,322.87,1,1,1,3,Hibernating
26686,456,14,2682.9,2,5,5,12,At Risk
26687,292,9,1468.5900000000001,2,2,3,7,Regulars
26688,543,14,2392.19,1,5,4,10,At Risk
26689,929,7,854.62,1,1,2,4,Hibernating
26690,112,8,3220.28,4,2,5,11,Big Spenders
26691,51,8,1371.94,5,2,3,10,Regulars
26692,438,6,377.48,2,1,1,4,Hibernating
26693,556,21,2953.3,1,5,5,11,At Risk
26694,367,10,1404.17,2,3,3,8,Regulars
26695,69,11,1019.5699999999999,4,3,2,9,Loyal
26696,831,15,5236.03,1,5,5,11,At Risk
26697,269,8,1030.98,2,2,2,6,Hibernating
26698,306,8,701.15,2,2,1,5,Hibernating
26699,577,10,2608.0699999999997,1,3,5,9,Regulars
26700,23,11,922.49,5,3,2,10,Loyal
26701,61,14,2477.75,5,5,4,14,Champions
26702,750,5,1460.56,1,1,3,5,Regulars
26703,30,7,670.47,5,1,1,7,Regulars
26704,489,7,753.73,1,1,1,3,Hibernating
26705,1349,4,347.06,1,1,1,3,Hibernating
26706,81,10,2288.86,4,3,4,11,Loyal
26707,106,19,1472.5,4,5,3,12,Loyal
26708,398,6,762.2099999999999,2,1,1,4,Hibernating
26709,207,14,1306.11,3,5,3,11,Regulars
26710,56,9,3016.61,5,2,5,12,Big Spenders
26711,15,7,1725.57,5,1,4,10,Big Spenders
26712,385,8,646.7,2,2,1,5,Hibernating
26713,64,9,1027.76,5,2,2,9,Regulars
26714,239,15,2478.69,3,5,4,12,Big Spenders
26715,32,7,809.05,5,1,1,7,Regulars
26716,815,5,180.76999999999998,1,1,1,3,Hibernating
26717,73,15,3177.79,4,5,5,14,Champions
26718,392,11,4006.14,2,3,5,10,Regulars
26719,180,7,1030.77,3,1,2,6,Regulars
26720,274,4,1535.72,2,1,3,6,Regulars
26721,92,17,1782.3200000000002,4,5,4,13,Champions
26722,432,12,1986.27,2,4,4,10,At Risk
26723,91,5,458.2,4,1,1,6,Regulars
26724,21,12,1855.83,5,4,4,13,Champions
26725,919,7,1387.1399999999999,1,1,3,5,Regulars
26726,41,12,1759.6200000000001,5,4,4,13,Champions
26727,546,5,719.46,1,1,1,3,Hibernating
26728,162,4,221.0,3,1,1,5,Regulars
26729,215,12,1157.04,3,4,2,9,Regulars
26730,261,9,1177.86,2,2,2,6,Hibernating
26731,491,8,1361.64,1,2,3,6,Regulars
26732,135,9,2598.8,4,2,5,11,Big Spenders
26733,236,14,3811.26,3,5,5,13,Big Spenders
26734,338,9,950.96,2,2,2,6,Hibernating
26735,99,11,1229.0,4,3,2,9,Loyal
26736,178,13,3848.13,3,4,5,12,Big Spenders
26737,135,12,815.23,4,4,1,9,Loyal
26738,243,8,1351.69,3,2,3,8,Regulars
26739,266,5,122.17000000000002,2,1,1,4,Hibernating
26740,118,15,1473.94,4,5,3,12,Loyal
26741,121,6,660.04,4,1,1,6,Regulars
26742,400,12,1108.66,2,4,2,8,At Risk
26743,192,15,1221.42,3,5,2,10,Regulars
26744,583,4,245.44,1,1,1,3,Hibernating
26745,34,11,1399.2,5,3,3,11,Loyal
26746,296,11,2625.5699999999997,2,3,5,10,Regulars
26747,204,6,588.11,3,1,1,5,Regulars
26748,193,10,1332.48,3,3,3,9,Regulars
26749,124,11,691.62,4,3,1,8,Loyal
26750,252,11,1010.74,2,3,2,7,Regulars
26751,630,9,1257.52,1,2,3,6,Regulars
26752,235,8,473.92,3,2,1,6,Regulars
26753,354,14,4379.79,2,5,5,12,At Risk
26754,455,9,1328.6299999999999,2,2,3,7,Regulars
26755,20,9,923.5,5,2,2,9,Regulars
26756,211,9,1564.63,3,2,3,8,Regulars
26757,152,13,3726.25,3,4,5,12,Big Spenders
26758,84,12,3884.54,4,4,5,13,Champions
26759,174,9,710.7,3,2,1,6,Regulars
26760,85,11,1799.6499999999999,4,3,4,11,Loyal
26761,33,5,1698.33,5,1,3,9,Regulars
26762,265,7,715.78,2,1,1,4,Hibernating
26763,126,14,2601.26,4,5,5,14,Champions
26764,290,10,1295.04,2,3,3,8,Regulars
26765,8,7,1146.28,5,1,2,8,Regulars
26766,129,12,1007.09,4,4,2,10,Loyal
26767,94,15,2902.92,4,5,5,14,Champions
26768,283,11,4164.45,2,3,5,10,Regulars
26769,477,12,3257.3999999999996,1,4,5,10,At Risk
26770,39,15,2549.27,5,5,4,14,Champions
26771,161,8,645.5600000000001,3,2,1,6,Regulars
26772,208,9,1414.0500000000002,3,2,3,8,Regulars
26773,161,7,497.93,3,1,1,5,Regulars
26774,69,12,1283.62,4,4,3,11,Loyal
26775,286,9,1758.1599999999999,2,2,4,8,Regulars
26776,469,10,474.61,1,3,1,5,Regulars
26777,464,9,1017.1999999999999,1,2,2,5,Hibernating
26778,563,7,614.75,1,1,1,3,Hibernating
26779,272,11,1009.5,2,3,2,7,Regulars
26780,193,7,778.3800000000001,3,1,1,5,Regulars
26781,234,13,934.73,3,4,2,9,Regulars
26782,485,14,2187.17,1,5,4,10,At Risk
26783,286,7,848.5600000000001,2,1,2,5,Hibernating
26784,111,9,507.99,4,2,1,7,Regulars
26785,200,8,694.62,3,2,1,6,Regulars
26786,903,5,744.5899999999999,1,1,1,3,Hibernating
26787,152,5,549.8,3,1,1,5,Regulars
26788,626,9,1885.5,1,2,4,7,Regulars
26789,332,7,873.8100000000001,2,1,2,5,Hibernating
26790,490,7,2236.81,1,1,4,6,Regulars
26791,87,13,1767.7,4,4,4,12,Champions
26792,894,8,1583.64,1,2,3,6,Regulars
26793,8,9,2694.41,5,2,5,12,Big Spenders
26794,209,16,2592.3599999999997,3,5,5,13,Big Spenders
26795,36,11,4174.84,5,3,5,13,Loyal
26796,127,11,1815.1299999999999,4,3,4,11,Loyal
26797,288,10,1288.53,2,3,3,8,Regulars
26798,3,14,2453.65,5,5,4,14,Champions
26799,622,10,999.77,1,3,2,6,Regulars
26800,13,14,1542.9,5,5,3,13,Loyal
26801,67,14,1152.12,4,5,2,11,Loyal
26802,299,9,1626.3200000000002,2,2,3,7,Regulars
26803,50,10,7454.14,5,3,5,13,Loyal
26804,208,22,1799.44,3,5,4,12,Big Spenders
26805,1041,3,526.28,1,1,1,3,Hibernating
26806,181,8,1053.1,3,2,2,7,Regulars
26807,589,8,838.25,1,2,1,4,Hibernating
26808,0,11,1625.5,5,3,3,11,Loyal
26809,926,8,782.53,1,2,1,4,Hibernating
26810,313,9,1411.83,2,2,3,7,Regulars
26811,197,8,1115.83,3,2,2,7,Regulars
26812,472,11,2073.9,1,3,4,8,Regulars
26813,36,7,541.33,5,1,1,7,Regulars
26814,513,11,5790.4,1,3,5,9,Regulars
26815,365,7,1269.23,2,1,3,6,Regulars
26816,512,7,909.0699999999999,1,1,2,4,Hibernating
26817,83,9,1404.5900000000001,4,2,3,9,Regulars
26818,187,16,1263.71,3,5,3,11,Regulars
26819,220,17,2663.99,3,5,5,13,Big Spenders
26820,19,6,1675.72,5,1,3,9,Regulars
26821,18,15,2035.5,5,5,4,14,Champions
26822,922,6,493.6,1,1,1,3,Hibernating
26823,510,13,1010.1600000000001,1,4,2,7,At Risk
26824,420,14,1441.3899999999999,2,5,3,10,At Risk
26825,586,13,1538.71,1,4,3,8,At Risk
26826,113,7,512.48,4,1,1,6,Regulars
26827,388,8,1439.73,2,2,3,7,Regulars
26828,269,14,3308.77,2,5,5,12,At Risk
26829,290,10,1121.49,2,3,2,7,Regulars
26830,58,19,2100.04,5,5,4,14,Champions
26831,391,7,1350.59,2,1,3,6,Regulars
26832,225,11,1012.03,3,3,2,8,Regulars
26833,286,11,593.48,2,3,1,6,Regulars
26834,88,9,920.92,4,2,2,8,Regulars
26835,833,10,1924.01,1,3,4,8,Regulars
26836,28,10,1430.22,5,3,3,11,Loyal
26837,178,12,1169.14,3,4,2,9,Regulars
26838,108,11,1688.17,4,3,3,10,Loyal
26839,81,13,1930.14,4,4,4,12,Champions
26840,67,13,1326.69,4,4,3,11,Loyal
26841,297,13,1107.85,2,4,2,8,At Risk
26842,21,15,1380.7800000000002,5,5,3,13,Loyal
26843,167,11,1986.46,3,3,4,10,Big Spenders
26844,392,10,1416.45,2,3,3,8,Regulars
26845,171,12,2794.2799999999997,3,4,5,12,Big Spenders
26846,563,4,864.45,1,1,2,4,Hibernating
26847,161,13,1726.8899999999999,3,4,4,11,Big Spenders
26848,123,11,2386.54,4,3,4,11,Loyal
26849,177,5,3080.1,3,1,5,9,Big Spenders
26850,482,10,3131.34,1,3,5,9,Regulars
26851,105,11,1898.5700000000002,4,3,4,11,Loyal
26852,379,4,1702.1499999999999,2,1,3,6,Regulars
26853,279,11,1520.69,2,3,3,8,Regulars
26854,530,5,398.32,1,1,1,3,Hibernating
26855,349,10,809.01,2,3,1,6,Regulars
26856,525,7,2192.63,1,1,4,6,Regulars
26857,52,13,3101.58,5,4,5,14,Champions
26858,165,10,1819.42,3,3,4,10,Big Spenders
26859,719,14,1159.2,1,5,2,8,At Risk
26860,188,10,649.47,3,3,1,7,Regulars
26861,50,6,1542.37,5,1,3,9,Regulars
26862,852,8,645.46,1,2,1,4,Hibernating
26863,268,10,3762.9100000000003,2,3,5,10,Regulars
26864,892,5,419.31000000000006,1,1,1,3,Hibernating
26865,201,7,985.52,3,1,2,6,Regulars
26866,58,6,1149.14,5,1,2,8,Regulars
26867,210,12,1252.38,3,4,3,10,Regulars
26868,448,9,1624.5900000000001,2,2,3,7,Regulars
26869,14,8,903.81,5,2,2,9,Regulars
26870,752,6,963.16,1,1,2,4,Hibernating
26871,57,13,2969.34,5,4,5,14,Champions
26872,1,9,1066.65,5,2,2,9,Regulars
26873,442,10,1189.24,2,3,2,7,Regulars
26874,365,12,1307.76,2,4,3,9,At Risk
26875,108,16,1390.22,4,5,3,12,Loyal
26876,26,7,1943.8100000000002,5,1,4,10,Big Spenders
26877,364,11,2165.85,2,3,4,9,Regulars
26878,915,14,2000.3200000000002,1,5,4,10,At Risk
26879,163,15,1684.52,3,5,3,11,Regulars
26880,166,11,1182.47,3,3,2,8,Regulars
26881,248,9,1167.42,2,2,2,6,Hibernating
26882,127,7,1469.09,4,1,3,8,Regulars
26883,20,12,3571.1200000000003,5,4,5,14,Champions
26884,75,14,3737.41,4,5,5,14,Champions
