customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,last_order_date,Churn,MedianDaysBetweenOrders,AvgOrderValue
21713.0,916,2,147.64,3,4,2,9,342,Loyal Customers,2023-03-30 07:48:00,1,172.0,73.82
21715.0,227,1,147.37,4,2,2,8,422,Loyal Customers,2025-02-16 09:16:00,1,,147.37
21716.0,1493,2,389.59000000000003,2,4,4,10,244,Champions,2021-08-30 03:13:00,1,648.0,194.79500000000002
21717.0,586,1,83.44,3,2,1,6,321,Potential Loyalist,2024-02-23 06:52:00,1,,83.44
21718.0,311,2,387.98,4,4,4,12,444,Champions,2024-11-24 06:58:00,1,795.0,193.99
21719.0,312,2,184.48000000000002,4,4,3,11,443,Champions,2024-11-23 12:08:00,1,5.0,92.24000000000001
21721.0,1735,1,123.24,2,2,2,6,222,Potential Loyalist,2020-12-31 17:02:00,1,,123.24
21728.0,1279,2,225.8,2,4,3,9,243,Loyal Customers,2022-04-01 15:22:00,1,1149.0,112.9
21731.0,14,2,176.35,4,4,3,11,443,Champions,2025-09-17 04:42:00,0,2194.0,88.175
21734.0,2054,2,352.05,1,4,4,9,144,Loyal Customers,2020-02-16 11:42:00,1,118.0,176.025
21736.0,2806,1,31.18,1,2,1,4,121,At Risk,2018-01-25 01:18:00,1,,31.18
21740.0,790,1,69.61,3,2,1,6,321,Potential Loyalist,2023-08-03 07:49:00,1,,69.61
21742.0,847,1,60.83,3,2,1,6,321,Potential Loyalist,2023-06-07 20:39:00,1,,60.83
21743.0,646,2,499.96999999999997,3,4,4,11,344,Champions,2023-12-25 21:41:00,1,1726.0,249.98499999999999
21744.0,1382,1,190.27,2,2,3,7,223,Potential Loyalist,2021-12-19 20:01:00,1,,190.27
21745.0,1403,1,125.76,2,2,2,6,222,Potential Loyalist,2021-11-28 18:16:00,1,,125.76
21746.0,289,1,336.57,4,2,4,10,424,Champions,2024-12-16 07:28:00,1,,336.57
21749.0,2065,1,150.6,1,2,2,5,122,Potential Loyalist,2020-02-05 16:01:00,1,,150.6
21750.0,335,1,87.96,4,2,2,8,422,Loyal Customers,2024-10-31 11:31:00,1,,87.96
21751.0,1590,2,137.26,2,4,2,8,242,Loyal Customers,2021-05-25 20:43:00,1,1021.0,68.63
21753.0,1917,1,178.7,1,2,3,6,123,Potential Loyalist,2020-07-02 06:50:00,1,,178.7
21754.0,2069,1,102.6,1,2,2,5,122,Potential Loyalist,2020-02-01 22:53:00,1,,102.6
21755.0,2632,1,41.9,1,2,1,4,121,At Risk,2018-07-18 18:40:00,1,,41.9
21756.0,188,1,97.53,4,2,2,8,422,Loyal Customers,2025-03-27 17:40:00,1,,97.53
21757.0,849,1,32.52,3,2,1,6,321,Potential Loyalist,2023-06-05 13:18:00,1,,32.52
21759.0,1058,1,268.66,3,2,3,8,323,Loyal Customers,2022-11-08 13:53:00,1,,268.66
21762.0,646,2,364.13,3,4,4,11,344,Champions,2023-12-25 00:58:00,1,137.0,182.065
21763.0,989,1,87.24,3,2,2,7,322,Potential Loyalist,2023-01-16 02:44:00,1,,87.24
21766.0,808,1,126.12,3,2,2,7,322,Potential Loyalist,2023-07-16 01:44:00,1,,126.12
21768.0,1035,1,173.56,3,2,3,8,323,Loyal Customers,2022-12-01 10:11:00,1,,173.56
21771.0,2005,1,50.83,1,2,1,4,121,At Risk,2020-04-05 21:13:00,1,,50.83
21774.0,1863,1,141.86,1,2,2,5,122,Potential Loyalist,2020-08-25 14:24:00,1,,141.86
21777.0,1189,1,162.19,3,2,2,7,322,Potential Loyalist,2022-07-01 00:29:00,1,,162.19
21779.0,479,2,489.91999999999996,4,4,4,12,444,Champions,2024-06-09 03:06:00,1,2321.0,244.95999999999998
21781.0,1084,2,785.29,3,4,4,11,344,Champions,2022-10-13 01:59:00,1,1439.0,392.645
21782.0,48,2,174.34,4,4,3,11,443,Champions,2025-08-14 01:05:00,0,154.0,87.17
21784.0,1864,2,829.1,1,4,4,9,144,Loyal Customers,2020-08-24 17:25:00,1,36.0,414.55
21785.0,550,1,93.07,4,2,2,8,422,Loyal Customers,2024-03-30 07:50:00,1,,93.07
21786.0,1362,1,20.99,2,2,1,5,221,Potential Loyalist,2022-01-08 05:05:00,1,,20.99
21787.0,1708,1,331.72,2,2,4,8,224,Loyal Customers,2021-01-27 01:24:00,1,,331.72
21790.0,1627,1,61.33,2,2,1,5,221,Potential Loyalist,2021-04-19 00:14:00,1,,61.33
21791.0,1085,2,266.91,3,4,3,10,343,Champions,2022-10-12 02:34:00,1,1539.0,133.455
21792.0,518,2,430.16,4,4,4,12,444,Champions,2024-05-01 04:41:00,1,2293.0,215.08
21796.0,796,2,82.23,3,4,1,8,341,Loyal Customers,2023-07-28 04:14:00,1,1309.0,41.115
21797.0,153,3,859.5899999999999,4,4,4,12,444,Champions,2025-05-01 14:38:00,0,683.0,286.53
21798.0,2249,1,23.28,1,2,1,4,121,At Risk,2019-08-06 00:29:00,1,,23.28
21802.0,2369,1,100.44,1,2,2,5,122,Potential Loyalist,2019-04-07 19:59:00,1,,100.44
21804.0,1594,1,413.74,2,2,4,8,224,Loyal Customers,2021-05-22 00:19:00,1,,413.74
21805.0,1281,2,327.78,2,4,4,10,244,Champions,2022-03-30 19:28:00,1,914.0,163.89
21811.0,1715,1,177.04,2,2,3,7,223,Potential Loyalist,2021-01-20 20:42:00,1,,177.04
21812.0,69,1,330.59,4,2,4,10,424,Champions,2025-07-24 21:34:00,0,,330.59
21813.0,1669,1,55.17,2,2,1,5,221,Potential Loyalist,2021-03-07 03:15:00,1,,55.17
21814.0,1659,1,133.45,2,2,2,6,222,Potential Loyalist,2021-03-17 08:01:00,1,,133.45
21815.0,649,2,352.05,3,4,4,11,344,Champions,2023-12-22 11:44:00,1,970.0,176.025
21816.0,1621,1,105.37,2,2,2,6,222,Potential Loyalist,2021-04-24 23:13:00,1,,105.37
21819.0,1223,2,410.25,3,4,4,11,344,Champions,2022-05-27 14:06:00,1,24.0,205.125
21820.0,1255,2,402.6,2,4,4,10,244,Champions,2022-04-25 15:02:00,1,220.0,201.3
21821.0,1439,2,173.32000000000002,2,4,3,9,243,Loyal Customers,2021-10-24 00:22:00,1,983.0,86.66000000000001
21822.0,365,1,74.18,4,2,1,7,421,Potential Loyalist,2024-10-01 14:19:00,1,,74.18
21824.0,2810,1,75.71,1,2,1,4,121,At Risk,2018-01-21 09:19:00,1,,75.71
21825.0,1391,1,284.53,2,2,3,7,223,Potential Loyalist,2021-12-10 20:51:00,1,,284.53
21826.0,2374,1,54.48,1,2,1,4,121,At Risk,2019-04-02 17:11:00,1,,54.48
21827.0,2504,1,236.21,1,2,3,6,123,Potential Loyalist,2018-11-23 23:29:00,1,,236.21
21828.0,2624,1,273.55,1,2,3,6,123,Potential Loyalist,2018-07-26 18:37:00,1,,273.55
21835.0,1597,1,233.23,2,2,3,7,223,Potential Loyalist,2021-05-18 09:17:00,1,,233.23
21836.0,517,1,196.09,4,2,3,9,423,Loyal Customers,2024-05-02 20:14:00,1,,196.09
21837.0,1315,1,171.18,2,2,3,7,223,Potential Loyalist,2022-02-25 00:01:00,1,,171.18
21840.0,1546,1,49.18,2,2,1,5,221,Potential Loyalist,2021-07-08 17:18:00,1,,49.18
21844.0,1069,2,261.57,3,4,3,10,343,Champions,2022-10-28 05:43:00,1,849.0,130.785
21845.0,1046,1,97.02,3,2,2,7,322,Potential Loyalist,2022-11-20 05:36:00,1,,97.02
21846.0,2694,1,79.96,1,2,1,4,121,At Risk,2018-05-17 06:16:00,1,,79.96
21847.0,281,2,214.47000000000003,4,4,3,11,443,Champions,2024-12-24 11:56:00,1,889.0,107.23500000000001
21848.0,476,1,40.04,4,2,1,7,421,Potential Loyalist,2024-06-13 00:15:00,1,,40.04
21849.0,845,2,156.73,3,4,2,9,342,Loyal Customers,2023-06-09 21:25:00,1,87.0,78.365
21850.0,1069,1,69.89,3,2,1,6,321,Potential Loyalist,2022-10-28 05:23:00,1,,69.89
21851.0,45,1,130.0,4,2,2,8,422,Loyal Customers,2025-08-17 20:52:00,0,,130.0
21854.0,435,2,140.70999999999998,4,4,2,10,442,Champions,2024-07-23 13:18:00,1,1585.0,70.35499999999999
21856.0,2701,1,57.61,1,2,1,4,121,At Risk,2018-05-10 10:20:00,1,,57.61
21857.0,1425,1,31.44,2,2,1,5,221,Potential Loyalist,2021-11-06 08:00:00,1,,31.44
21858.0,601,2,1124.1299999999999,3,4,4,11,344,Champions,2024-02-08 01:31:00,1,1932.0,562.0649999999999
21860.0,1656,1,66.14,2,2,1,5,221,Potential Loyalist,2021-03-20 10:34:00,1,,66.14
21864.0,212,2,421.38,4,4,4,12,444,Champions,2025-03-03 05:45:00,1,144.0,210.69
21865.0,2394,1,124.48,1,2,2,5,122,Potential Loyalist,2019-03-14 00:14:00,1,,124.48
21867.0,1397,1,84.66,2,2,2,6,222,Potential Loyalist,2021-12-04 17:55:00,1,,84.66
21868.0,2590,1,67.77,1,2,1,4,121,At Risk,2018-08-29 04:33:00,1,,67.77
21870.0,2107,1,206.55,1,2,3,6,123,Potential Loyalist,2019-12-25 11:09:00,1,,206.55
21871.0,2597,1,23.44,1,2,1,4,121,At Risk,2018-08-22 10:01:00,1,,23.44
21873.0,1724,1,382.31,2,2,4,8,224,Loyal Customers,2021-01-11 06:27:00,1,,382.31
21874.0,1473,1,215.94,2,2,3,7,223,Potential Loyalist,2021-09-19 16:05:00,1,,215.94
21877.0,377,2,119.32,4,4,2,10,442,Champions,2024-09-19 19:44:00,1,1798.0,59.66
21881.0,193,2,115.52,4,4,2,10,442,Champions,2025-03-22 02:29:00,1,43.0,57.76
21882.0,100,1,27.53,4,2,1,7,421,Potential Loyalist,2025-06-23 03:44:00,0,,27.53
21883.0,2813,1,59.64,1,2,1,4,121,At Risk,2018-01-18 05:12:00,1,,59.64
21886.0,453,2,468.16999999999996,4,4,4,12,444,Champions,2024-07-05 10:59:00,1,1225.0,234.08499999999998
21888.0,519,3,471.25,4,4,4,12,444,Champions,2024-04-30 17:39:00,1,600.0,157.08333333333334
21889.0,1938,1,23.87,1,2,1,4,121,At Risk,2020-06-11 11:57:00,1,,23.87
21890.0,975,1,45.06,3,2,1,6,321,Potential Loyalist,2023-01-30 06:27:00,1,,45.06
21891.0,1386,2,384.42999999999995,2,4,4,10,244,Champions,2021-12-15 21:39:00,1,57.0,192.21499999999997
21893.0,1314,1,30.38,2,2,1,5,221,Potential Loyalist,2022-02-25 09:01:00,1,,30.38
21895.0,977,2,201.13,3,4,3,10,343,Champions,2023-01-28 09:17:00,1,731.0,100.565
21896.0,856,1,264.16,3,2,3,8,323,Loyal Customers,2023-05-29 06:50:00,1,,264.16
21897.0,1443,1,84.65,2,2,2,6,222,Potential Loyalist,2021-10-19 03:59:00,1,,84.65
21898.0,2168,1,383.56,1,2,4,7,124,Potential Loyalist,2019-10-25 21:15:00,1,,383.56
21900.0,1016,2,461.1,3,4,4,11,344,Champions,2022-12-20 10:34:00,1,1799.0,230.55
21902.0,806,1,36.28,3,2,1,6,321,Potential Loyalist,2023-07-18 03:00:00,1,,36.28
21903.0,719,2,621.72,3,4,4,11,344,Champions,2023-10-13 04:44:00,1,2010.0,310.86
21904.0,2526,1,167.63,1,2,2,5,122,Potential Loyalist,2018-11-01 20:28:00,1,,167.63
21905.0,1405,1,362.44,2,2,4,8,224,Loyal Customers,2021-11-26 05:28:00,1,,362.44
21907.0,377,1,275.42,4,2,3,9,423,Loyal Customers,2024-09-19 06:22:00,1,,275.42
21909.0,1196,2,99.11,3,4,2,9,342,Loyal Customers,2022-06-23 08:25:00,1,502.0,49.555
21912.0,645,3,665.35,3,4,4,11,344,Champions,2023-12-26 10:12:00,1,818.0,221.78333333333333
21914.0,2087,1,407.7,1,2,4,7,124,Potential Loyalist,2020-01-14 03:00:00,1,,407.7
21915.0,97,2,212.45,4,4,3,11,443,Champions,2025-06-26 01:50:00,0,1659.0,106.225
21918.0,1164,2,265.16,3,4,3,10,343,Champions,2022-07-25 11:59:00,1,715.0,132.58
21919.0,379,1,301.74,4,2,3,9,423,Loyal Customers,2024-09-17 19:40:00,1,,301.74
21921.0,1499,1,17.79,2,2,1,5,221,Potential Loyalist,2021-08-24 02:03:00,1,,17.79
21922.0,257,3,219.47,4,4,3,11,443,Champions,2025-01-17 05:41:00,1,425.0,73.15666666666667
21923.0,810,1,132.81,3,2,2,7,322,Potential Loyalist,2023-07-14 20:39:00,1,,132.81
21925.0,1228,1,73.5,3,2,1,6,321,Potential Loyalist,2022-05-22 15:28:00,1,,73.5
21928.0,764,1,347.01,3,2,4,9,324,Loyal Customers,2023-08-29 07:46:00,1,,347.01
21932.0,465,2,185.18,4,4,3,11,443,Champions,2024-06-23 04:24:00,1,1580.0,92.59
21934.0,358,2,99.08,4,4,2,10,442,Champions,2024-10-08 22:26:00,1,1966.0,49.54
21935.0,1346,1,38.61,2,2,1,5,221,Potential Loyalist,2022-01-24 01:18:00,1,,38.61
21937.0,2756,1,152.8,1,2,2,5,122,Potential Loyalist,2018-03-16 18:37:00,1,,152.8
21940.0,1619,1,328.23,2,2,4,8,224,Loyal Customers,2021-04-26 09:42:00,1,,328.23
21943.0,2596,1,69.42,1,2,1,4,121,At Risk,2018-08-23 15:27:00,1,,69.42
21947.0,400,1,83.34,4,2,1,7,421,Potential Loyalist,2024-08-27 23:59:00,1,,83.34
21951.0,1047,1,110.28,3,2,2,7,322,Potential Loyalist,2022-11-19 10:36:00,1,,110.28
21954.0,223,1,217.05,4,2,3,9,423,Loyal Customers,2025-02-20 17:02:00,1,,217.05
21955.0,867,1,48.27,3,2,1,6,321,Potential Loyalist,2023-05-18 13:48:00,1,,48.27
21956.0,1409,3,553.8399999999999,2,4,4,10,244,Champions,2021-11-22 10:54:00,1,628.0,184.61333333333332
21958.0,384,2,125.79,4,4,2,10,442,Champions,2024-09-12 15:36:00,1,457.0,62.895
21959.0,998,1,42.24,3,2,1,6,321,Potential Loyalist,2023-01-07 03:24:00,1,,42.24
21960.0,1742,1,158.58,2,2,2,6,222,Potential Loyalist,2020-12-24 08:37:00,1,,158.58
21961.0,859,3,366.97,3,4,4,11,344,Champions,2023-05-26 03:14:00,1,309.0,122.32333333333334
21962.0,578,2,560.8499999999999,3,4,4,11,344,Champions,2024-03-02 21:56:00,1,1039.0,280.42499999999995
21965.0,1712,2,655.74,2,4,4,10,244,Champions,2021-01-23 20:46:00,1,613.0,327.87
21966.0,2532,1,65.78,1,2,1,4,121,At Risk,2018-10-26 22:13:00,1,,65.78
21967.0,1374,1,219.19,2,2,3,7,223,Potential Loyalist,2021-12-27 15:16:00,1,,219.19
21968.0,785,2,133.66,3,4,2,9,342,Loyal Customers,2023-08-08 12:13:00,1,827.0,66.83
21969.0,2576,1,48.76,1,2,1,4,121,At Risk,2018-09-12 18:00:00,1,,48.76
21974.0,1324,2,519.56,2,4,4,10,244,Champions,2022-02-15 14:31:00,1,744.0,259.78
21975.0,1284,3,366.31,2,4,4,10,244,Champions,2022-03-27 02:06:00,1,746.0,122.10333333333334
21978.0,1401,2,213.53000000000003,2,4,3,9,243,Loyal Customers,2021-11-30 05:20:00,1,143.0,106.76500000000001
21980.0,2218,1,209.89,1,2,3,6,123,Potential Loyalist,2019-09-05 17:22:00,1,,209.89
21982.0,1186,1,255.93,3,2,3,8,323,Loyal Customers,2022-07-03 23:23:00,1,,255.93
21983.0,1594,1,55.42,2,2,1,5,221,Potential Loyalist,2021-05-21 15:59:00,1,,55.42
21984.0,1401,1,285.55,2,2,3,7,223,Potential Loyalist,2021-11-30 20:38:00,1,,285.55
21986.0,1891,1,114.48,1,2,2,5,122,Potential Loyalist,2020-07-28 01:25:00,1,,114.48
21987.0,2506,1,274.81,1,2,3,6,123,Potential Loyalist,2018-11-21 13:19:00,1,,274.81
21989.0,1550,3,659.6800000000001,2,4,4,10,244,Champions,2021-07-04 20:11:00,1,596.0,219.89333333333335
21990.0,141,2,299.03999999999996,4,4,3,11,443,Champions,2025-05-13 15:01:00,0,1665.0,149.51999999999998
21992.0,561,1,269.31,4,2,3,9,423,Loyal Customers,2024-03-19 18:58:00,1,,269.31
21994.0,1656,1,291.81,2,2,3,7,223,Potential Loyalist,2021-03-20 07:52:00,1,,291.81
21995.0,2082,1,218.94,1,2,3,6,123,Potential Loyalist,2020-01-19 18:10:00,1,,218.94
21996.0,2169,1,141.71,1,2,2,5,122,Potential Loyalist,2019-10-24 00:37:00,1,,141.71
22000.0,719,3,361.26,3,4,4,11,344,Champions,2023-10-13 09:14:00,1,959.0,120.42
22001.0,222,1,43.51,4,2,1,7,421,Potential Loyalist,2025-02-22 00:10:00,1,,43.51
22002.0,1603,2,499.84,2,4,4,10,244,Champions,2021-05-12 15:10:00,1,1003.0,249.92
22004.0,42,1,60.63,4,2,1,7,421,Potential Loyalist,2025-08-20 03:13:00,0,,60.63
22007.0,1898,1,260.06,1,2,3,6,123,Potential Loyalist,2020-07-21 01:50:00,1,,260.06
22008.0,2505,2,275.02,1,4,3,8,143,Loyal Customers,2018-11-23 00:25:00,1,84.0,137.51
22010.0,1777,1,451.94,2,2,4,8,224,Loyal Customers,2020-11-19 14:51:00,1,,451.94
22011.0,981,3,541.22,3,4,4,11,344,Champions,2023-01-24 06:24:00,1,867.0,180.40666666666667
22014.0,1636,2,514.5699999999999,2,4,4,10,244,Champions,2021-04-09 03:04:00,1,632.0,257.28499999999997
22015.0,458,2,487.81,4,4,4,12,444,Champions,2024-06-30 12:39:00,1,1998.0,243.905
22018.0,2414,1,123.77,1,2,2,5,122,Potential Loyalist,2019-02-21 15:26:00,1,,123.77
22023.0,279,2,495.03000000000003,4,4,4,12,444,Champions,2024-12-26 02:40:00,1,2196.0,247.51500000000001
22024.0,221,1,135.98,4,2,2,8,422,Loyal Customers,2025-02-22 00:47:00,1,,135.98
22025.0,1261,2,135.14,2,4,2,8,242,Loyal Customers,2022-04-19 18:15:00,1,382.0,67.57
22027.0,612,2,357.72,3,4,4,11,344,Champions,2024-01-28 23:56:00,1,1545.0,178.86
22028.0,848,1,312.91,3,2,4,9,324,Loyal Customers,2023-06-06 17:15:00,1,,312.91
22032.0,261,1,41.08,4,2,1,7,421,Potential Loyalist,2025-01-13 03:02:00,1,,41.08
22033.0,164,1,342.53,4,2,4,10,424,Champions,2025-04-20 23:23:00,0,,342.53
22034.0,1085,2,178.07,3,4,3,10,343,Champions,2022-10-12 01:44:00,1,763.0,89.035
22035.0,990,2,120.45,3,4,2,9,342,Loyal Customers,2023-01-15 21:35:00,1,226.0,60.225
22036.0,1592,1,144.95,2,2,2,6,222,Potential Loyalist,2021-05-23 16:11:00,1,,144.95
22037.0,344,1,67.28,4,2,1,7,421,Potential Loyalist,2024-10-22 23:59:00,1,,67.28
22038.0,611,1,112.89,3,2,2,7,322,Potential Loyalist,2024-01-29 15:26:00,1,,112.89
22040.0,2075,1,54.54,1,2,1,4,121,At Risk,2020-01-26 21:59:00,1,,54.54
22041.0,1890,2,174.1,1,4,3,8,143,Loyal Customers,2020-07-29 23:01:00,1,50.0,87.05
22042.0,2818,1,45.69,1,2,1,4,121,At Risk,2018-01-13 14:42:00,1,,45.69
22043.0,297,2,658.5999999999999,4,4,4,12,444,Champions,2024-12-08 12:52:00,1,723.0,329.29999999999995
22045.0,756,1,255.6,3,2,3,8,323,Loyal Customers,2023-09-06 04:27:00,1,,255.6
22046.0,321,2,477.61,4,4,4,12,444,Champions,2024-11-14 11:45:00,1,59.0,238.805
22048.0,334,3,351.02,4,4,4,12,444,Champions,2024-11-01 17:15:00,1,232.0,117.00666666666666
22049.0,556,1,194.8,4,2,3,9,423,Loyal Customers,2024-03-24 09:09:00,1,,194.8
22050.0,365,3,149.41,4,4,2,10,442,Champions,2024-10-01 17:04:00,1,742.0,49.803333333333335
22051.0,1134,1,415.17,3,2,4,9,324,Loyal Customers,2022-08-24 23:34:00,1,,415.17
22052.0,2559,1,53.04,1,2,1,4,121,At Risk,2018-09-29 16:50:00,1,,53.04
22053.0,2152,1,351.92,1,2,4,7,124,Potential Loyalist,2019-11-10 19:35:00,1,,351.92
22055.0,1591,1,66.51,2,2,1,5,221,Potential Loyalist,2021-05-24 08:58:00,1,,66.51
22059.0,1714,1,293.39,2,2,3,7,223,Potential Loyalist,2021-01-21 02:36:00,1,,293.39
22062.0,2643,1,45.76,1,2,1,4,121,At Risk,2018-07-07 09:28:00,1,,45.76
22063.0,322,1,54.1,4,2,1,7,421,Potential Loyalist,2024-11-13 03:29:00,1,,54.1
22065.0,1703,1,38.1,2,2,1,5,221,Potential Loyalist,2021-02-01 20:19:00,1,,38.1
22066.0,2417,1,60.54,1,2,1,4,121,At Risk,2019-02-18 20:12:00,1,,60.54
22068.0,830,2,347.17,3,4,4,11,344,Champions,2023-06-24 10:31:00,1,1111.0,173.585
22070.0,2077,1,158.41,1,2,2,5,122,Potential Loyalist,2020-01-24 02:41:00,1,,158.41
22072.0,2227,1,371.44,1,2,4,7,124,Potential Loyalist,2019-08-27 21:10:00,1,,371.44
22073.0,1948,1,125.43,1,2,2,5,122,Potential Loyalist,2020-06-01 17:57:00,1,,125.43
22075.0,21,2,319.28999999999996,4,4,4,12,444,Champions,2025-09-10 06:04:00,0,2589.0,159.64499999999998
22076.0,360,2,475.45,4,4,4,12,444,Champions,2024-10-06 06:39:00,1,460.0,237.725
22080.0,610,3,578.3,3,4,4,11,344,Champions,2024-01-30 14:32:00,1,630.0,192.76666666666665
22082.0,335,2,499.90999999999997,4,4,4,12,444,Champions,2024-10-31 15:30:00,1,1299.0,249.95499999999998
22083.0,2254,1,110.04,1,2,2,5,122,Potential Loyalist,2019-07-31 23:01:00,1,,110.04
22084.0,558,3,303.42999999999995,4,4,3,11,443,Champions,2024-03-22 20:01:00,1,366.0,101.14333333333332
22085.0,315,1,84.21,4,2,2,8,422,Loyal Customers,2024-11-20 10:59:00,1,,84.21
22088.0,930,1,148.17,3,2,2,7,322,Potential Loyalist,2023-03-16 11:05:00,1,,148.17
22090.0,1328,1,224.29,2,2,3,7,223,Potential Loyalist,2022-02-11 19:48:00,1,,224.29
22092.0,173,1,268.91,4,2,3,9,423,Loyal Customers,2025-04-11 05:48:00,0,,268.91
22094.0,1718,2,293.63,2,4,3,9,243,Loyal Customers,2021-01-17 07:11:00,1,1045.0,146.815
22095.0,1546,1,115.43,2,2,2,6,222,Potential Loyalist,2021-07-08 04:25:00,1,,115.43
22096.0,1137,2,170.16,3,4,3,10,343,Champions,2022-08-21 23:53:00,1,1124.0,85.08
22097.0,605,1,23.47,3,2,1,6,321,Potential Loyalist,2024-02-04 11:29:00,1,,23.47
22098.0,2301,3,787.91,1,4,4,9,144,Loyal Customers,2019-06-14 20:39:00,1,86.0,262.63666666666666
22099.0,2484,1,200.41,1,2,3,6,123,Potential Loyalist,2018-12-13 05:44:00,1,,200.41
22100.0,955,1,268.05,3,2,3,8,323,Loyal Customers,2023-02-19 17:11:00,1,,268.05
22101.0,940,2,88.36,3,4,2,9,342,Loyal Customers,2023-03-06 04:16:00,1,708.0,44.18
22103.0,819,1,132.14,3,2,2,7,322,Potential Loyalist,2023-07-06 00:30:00,1,,132.14
22106.0,1899,2,44.95,1,4,1,6,141,Potential Loyalist,2020-07-20 18:27:00,1,512.0,22.475
22107.0,2246,1,64.15,1,2,1,4,121,At Risk,2019-08-08 00:39:00,1,,64.15
22108.0,228,1,175.36,4,2,3,9,423,Loyal Customers,2025-02-15 08:32:00,1,,175.36
22112.0,1081,3,411.5,3,4,4,11,344,Champions,2022-10-16 09:07:00,1,597.0,137.16666666666666
22114.0,1336,1,226.03,2,2,3,7,223,Potential Loyalist,2022-02-03 12:00:00,1,,226.03
22115.0,2158,1,191.12,1,2,3,6,123,Potential Loyalist,2019-11-04 21:46:00,1,,191.12
22116.0,2413,1,127.86,1,2,2,5,122,Potential Loyalist,2019-02-22 10:47:00,1,,127.86
22118.0,1582,1,30.13,2,2,1,5,221,Potential Loyalist,2021-06-02 20:42:00,1,,30.13
22121.0,2110,1,75.88,1,2,1,4,121,At Risk,2019-12-22 23:19:00,1,,75.88
22122.0,1404,3,326.1,2,4,4,10,244,Champions,2021-11-27 17:26:00,1,494.0,108.7
22123.0,1430,2,334.18,2,4,4,10,244,Champions,2021-11-01 05:39:00,1,790.0,167.09
22125.0,1417,2,296.92,2,4,3,9,243,Loyal Customers,2021-11-14 09:53:00,1,779.0,148.46
22126.0,624,1,275.4,3,2,3,8,323,Loyal Customers,2024-01-16 16:01:00,1,,275.4
22128.0,479,1,179.82,4,2,3,9,423,Loyal Customers,2024-06-09 01:35:00,1,,179.82
22130.0,1623,3,547.4399999999999,2,4,4,10,244,Champions,2021-04-22 01:36:00,1,562.0,182.48
22131.0,385,3,449.37,4,4,4,12,444,Champions,2024-09-11 14:58:00,1,635.0,149.79
22132.0,25,2,155.4,4,4,2,10,442,Champions,2025-09-06 12:59:00,0,2628.0,77.7
22133.0,490,1,132.84,4,2,2,8,422,Loyal Customers,2024-05-29 06:08:00,1,,132.84
22134.0,2618,1,32.36,1,2,1,4,121,At Risk,2018-08-01 19:15:00,1,,32.36
22135.0,1611,1,152.65,2,2,2,6,222,Potential Loyalist,2021-05-04 10:15:00,1,,152.65
22136.0,1175,2,295.55,3,4,3,10,343,Champions,2022-07-14 03:11:00,1,316.0,147.775
22137.0,197,2,137.01999999999998,4,4,2,10,442,Champions,2025-03-18 23:28:00,1,2059.0,68.50999999999999
22138.0,167,1,472.39,4,2,4,10,424,Champions,2025-04-17 15:52:00,0,,472.39
22140.0,1252,3,204.69,2,4,3,9,243,Loyal Customers,2022-04-28 01:54:00,1,736.0,68.23
22141.0,2093,1,196.82,1,2,3,6,123,Potential Loyalist,2020-01-08 15:55:00,1,,196.82
22142.0,99,2,205.72,4,4,3,11,443,Champions,2025-06-24 11:34:00,0,1585.0,102.86
22143.0,1063,1,53.16,3,2,1,6,321,Potential Loyalist,2022-11-03 23:33:00,1,,53.16
22146.0,350,1,44.13,4,2,1,7,421,Potential Loyalist,2024-10-16 17:44:00,1,,44.13
22147.0,2756,1,329.5,1,2,4,7,124,Potential Loyalist,2018-03-16 14:43:00,1,,329.5
22148.0,1081,1,221.65,3,2,3,8,323,Loyal Customers,2022-10-16 23:22:00,1,,221.65
22151.0,319,1,41.2,4,2,1,7,421,Potential Loyalist,2024-11-16 19:57:00,1,,41.2
22166.0,835,1,106.38,3,2,2,7,322,Potential Loyalist,2023-06-19 11:20:00,1,,106.38
22167.0,1101,1,527.55,3,2,4,9,324,Loyal Customers,2022-09-26 17:34:00,1,,527.55
22168.0,2662,1,88.23,1,2,2,5,122,Potential Loyalist,2018-06-18 19:18:00,1,,88.23
22170.0,2111,1,32.49,1,2,1,4,121,At Risk,2019-12-21 10:46:00,1,,32.49
22171.0,1166,1,108.85,3,2,2,7,322,Potential Loyalist,2022-07-23 05:31:00,1,,108.85
22172.0,2012,2,398.34999999999997,1,4,4,9,144,Loyal Customers,2020-03-29 13:59:00,1,378.0,199.17499999999998
22173.0,236,3,852.03,4,4,4,12,444,Champions,2025-02-07 05:57:00,1,726.0,284.01
22174.0,43,1,160.47,4,2,2,8,422,Loyal Customers,2025-08-19 20:48:00,0,,160.47
22175.0,127,2,440.08,4,4,4,12,444,Champions,2025-05-27 20:14:00,0,1120.0,220.04
22178.0,1272,1,71.79,2,2,1,5,221,Potential Loyalist,2022-04-08 07:45:00,1,,71.79
22182.0,2369,1,91.28,1,2,2,5,122,Potential Loyalist,2019-04-07 13:30:00,1,,91.28
22183.0,323,1,95.48,4,2,2,8,422,Loyal Customers,2024-11-12 19:27:00,1,,95.48
22184.0,2342,1,41.74,1,2,1,4,121,At Risk,2019-05-04 06:12:00,1,,41.74
