return_id,order_id,order_item_id,return_date,return_reason_code,item_condition,processing_outcome,return_channel,refund_amount,restocking_fee
15784,219836,464738,2018-10-06 18:10:08,fraudulent_claim,used_lightly,scrapped,mail_back,6.78,0.11
15785,219847,464759,2018-07-24 02:39:19,faulty_item,new,restocked,store_dropoff,168.97,0.16
15786,219849,464762,2022-03-15 16:14:00,size_fit_issue,new,scrapped,courier_pickup,190.59,0.72
15787,219866,464796,2018-12-22 05:08:14,changed_mind,used_lightly,restocked,mail_back,31.75,0.87
15788,219873,464817,2018-06-20 15:19:03,wrong_item_sent,new,restocked,mail_back,20.91,0.21
15789,219894,464865,2023-08-07 09:39:56,faulty_item,used_lightly,resold_outlet,mail_back,34.03,0.51
15790,219975,465041,2023-05-11 15:08:32,wrong_item_sent,used_lightly,resold_outlet,mail_back,259.85,5.98
15791,220035,465169,2023-03-19 19:47:35,size_fit_issue,used_lightly,resold_outlet,mail_back,14.97,0.35
15792,220042,465186,2025-10-08 18:25:38,size_fit_issue,new,restocked,courier_pickup,33.02,0.66
15793,220046,465200,2025-04-04 14:24:36,changed_mind,new,restocked,courier_pickup,16.82,0.45
15794,220046,465201,2025-04-02 14:24:36,changed_mind,used_lightly,restocked,mail_back,10.99,0.01
15795,220046,465202,2025-04-16 14:24:36,changed_mind,damaged,restocked,courier_pickup,28.72,0.6
15796,220050,465212,2024-03-16 10:41:25,faulty_item,new,scrapped,mail_back,17.29,0.02
15797,220055,465225,2023-02-24 00:45:16,wrong_item_sent,new,scrapped,courier_pickup,48.3,0.77
15798,220073,465256,2025-05-10 21:11:07,size_fit_issue,new,restocked,mail_back,13.49,0.37
15799,220073,465258,2025-03-20 21:11:07,fraudulent_claim,damaged,restocked,courier_pickup,19.36,0.51
15800,220074,465259,2024-06-08 23:14:45,late_delivery,new,restocked,mail_back,67.35,1.97
15801,220082,465273,2024-07-02 07:16:44,size_fit_issue,damaged,resold_outlet,courier_pickup,85.6,1.94
15802,220097,465309,2021-04-06 16:30:31,size_fit_issue,new,restocked,store_dropoff,20.76,0.19
15803,220107,465333,2021-03-17 02:44:47,fraudulent_claim,new,restocked,mail_back,9.99,0.1
15804,220109,465336,2022-10-09 06:33:24,fraudulent_claim,used_lightly,resold_outlet,mail_back,10.27,0.25
15805,220116,465348,2021-12-08 21:18:41,late_delivery,new,restocked,mail_back,28.39,0.26
15806,220124,465363,2025-03-13 20:48:15,size_fit_issue,new,scrapped,courier_pickup,18.14,0.42
15807,220152,465414,2025-06-19 17:50:59,changed_mind,new,scrapped,mail_back,23.93,0.09
15808,220174,465461,2021-05-22 18:07:11,late_delivery,new,resold_outlet,mail_back,11.77,0.22
15809,220182,465477,2023-06-14 11:00:08,fraudulent_claim,new,restocked,mail_back,53.62,1.4
15810,220183,465479,2019-09-06 05:13:48,faulty_item,damaged,restocked,mail_back,37.03,0.31
15811,220185,465484,2025-05-07 20:16:40,damaged_in_transit,used_lightly,restocked,mail_back,68.54,0.37
15812,220211,465537,2022-05-15 05:07:32,faulty_item,used_lightly,scrapped,mail_back,29.48,0.79
15813,220221,465560,2023-05-20 06:24:04,late_delivery,used_lightly,restocked,store_dropoff,149.02,2.52
15814,220234,465587,2020-12-14 15:40:07,late_delivery,new,restocked,mail_back,38.76,0.39
15815,220252,465630,2019-09-11 07:45:46,wrong_item_sent,new,restocked,store_dropoff,26.72,0.04
15816,220257,465641,2023-08-22 12:10:10,damaged_in_transit,damaged,restocked,mail_back,19.55,0.35
15817,220262,465648,2020-02-24 05:53:40,fraudulent_claim,new,scrapped,mail_back,14.26,0.01
15818,220268,465662,2024-04-17 10:05:22,changed_mind,new,restocked,store_dropoff,86.74,1.01
15819,220292,465714,2022-09-09 16:49:19,wrong_item_sent,new,scrapped,mail_back,32.36,0.34
15820,220299,465731,2020-07-02 12:45:56,faulty_item,new,scrapped,courier_pickup,43.03,1.05
15821,220302,465740,2024-02-17 16:19:19,faulty_item,new,restocked,mail_back,21.9,0.46
15822,220309,465750,2024-02-08 22:33:27,damaged_in_transit,used_lightly,scrapped,store_dropoff,18.1,0.27
15823,220314,465759,2020-09-12 14:25:57,late_delivery,used_lightly,restocked,mail_back,36.67,1.0
15824,220324,465780,2019-10-05 10:39:50,changed_mind,new,restocked,mail_back,31.58,0.73
15825,220335,465796,2025-06-07 06:01:10,damaged_in_transit,used_lightly,scrapped,mail_back,20.18,0.57
15826,220336,465798,2018-09-07 05:55:51,damaged_in_transit,new,resold_outlet,mail_back,19.75,0.38
15827,220341,465807,2023-11-16 18:59:05,fraudulent_claim,used_lightly,resold_outlet,store_dropoff,10.89,0.15
15828,220345,465813,2025-01-29 14:59:26,damaged_in_transit,new,restocked,mail_back,1697.06,30.5
15829,220366,465852,2022-12-15 12:50:15,late_delivery,used_lightly,restocked,mail_back,30.1,0.05
15830,220369,465856,2021-09-30 18:42:33,faulty_item,new,restocked,courier_pickup,139.36,3.07
15831,220373,465867,2024-03-16 20:06:32,fraudulent_claim,new,restocked,store_dropoff,117.5,2.11
15832,220395,465909,2024-06-16 20:28:24,wrong_item_sent,used_lightly,resold_outlet,mail_back,25.18,0.02
15833,220416,465960,2025-02-09 10:45:53,wrong_item_sent,used_lightly,scrapped,mail_back,28.18,0.52
15834,220416,465961,2025-01-02 10:45:53,late_delivery,new,restocked,mail_back,22.54,0.51
15835,220424,465978,2020-04-14 23:26:48,faulty_item,new,restocked,mail_back,25.24,0.17
15836,220439,466017,2020-11-03 16:51:57,size_fit_issue,new,restocked,mail_back,15.64,0.16
15837,220464,466074,2025-10-15 06:40:08,size_fit_issue,new,restocked,courier_pickup,70.93,0.85
15838,220487,466130,2019-04-09 05:36:34,changed_mind,used_lightly,restocked,courier_pickup,41.96,0.89
15839,220487,466132,2019-06-26 05:36:34,damaged_in_transit,new,restocked,mail_back,121.81,2.4
15840,220510,466173,2022-09-13 09:35:41,fraudulent_claim,used_lightly,resold_outlet,mail_back,24.74,0.03
15841,220512,466177,2021-12-14 13:18:44,fraudulent_claim,new,scrapped,mail_back,26.8,0.42
15842,220519,466190,2023-11-02 12:02:15,changed_mind,new,restocked,mail_back,44.0,1.1
15843,220538,466219,2019-06-18 16:49:40,changed_mind,used_lightly,scrapped,mail_back,9.76,0.12
15844,220539,466220,2024-04-17 21:40:49,late_delivery,new,scrapped,mail_back,9.6,0.24
15845,220597,466326,2025-02-18 10:07:05,fraudulent_claim,used_lightly,restocked,mail_back,22.88,0.61
15846,220614,466363,2021-04-28 14:46:22,damaged_in_transit,new,restocked,mail_back,22.21,0.53
15847,220615,466369,2021-11-02 08:37:49,wrong_item_sent,used_lightly,restocked,mail_back,64.43,1.54
15848,220617,466371,2025-04-12 14:01:32,changed_mind,used_lightly,resold_outlet,store_dropoff,36.6,1.08
15849,220621,466377,2020-09-14 06:57:02,fraudulent_claim,new,restocked,mail_back,86.47,0.36
15850,220637,466404,2024-11-23 16:00:55,faulty_item,new,resold_outlet,mail_back,115.33,1.16
15851,220641,466411,2023-03-27 00:23:22,changed_mind,new,restocked,courier_pickup,20.28,0.41
15852,220651,466430,2023-06-29 21:06:26,size_fit_issue,used_lightly,restocked,mail_back,30.53,0.37
15853,220664,466459,2018-08-07 18:25:11,faulty_item,new,restocked,store_dropoff,29.89,0.14
15854,220679,466489,2024-08-15 09:56:19,changed_mind,used_lightly,restocked,mail_back,7.82,0.15
15855,220685,466500,2018-09-09 11:38:07,size_fit_issue,damaged,resold_outlet,courier_pickup,35.54,0.47
15856,220686,466501,2025-10-25 05:50:26,size_fit_issue,used_lightly,restocked,mail_back,60.37,0.58
15857,220692,466516,2021-03-02 19:17:21,damaged_in_transit,new,resold_outlet,mail_back,15.74,0.41
15858,220700,466535,2021-08-13 15:44:03,wrong_item_sent,used_lightly,restocked,courier_pickup,36.39,0.66
15859,220713,466561,2023-11-10 13:15:11,faulty_item,new,restocked,mail_back,19.19,0.16
15860,220718,466571,2019-05-04 08:23:07,faulty_item,used_lightly,restocked,mail_back,1667.66,9.38
15861,220731,466598,2019-11-03 23:16:37,fraudulent_claim,used_lightly,resold_outlet,store_dropoff,108.34,1.76
15862,220756,466644,2025-01-27 04:34:03,wrong_item_sent,damaged,restocked,courier_pickup,41.91,0.53
15863,220764,466658,2025-06-20 18:46:44,damaged_in_transit,new,restocked,mail_back,17.48,0.52
15864,220781,466697,2024-06-08 09:43:10,fraudulent_claim,used_lightly,restocked,courier_pickup,64.31,1.69
15865,220788,466717,2018-07-29 06:15:19,faulty_item,used_lightly,restocked,mail_back,26.16,0.02
15866,220792,466724,2024-04-22 00:59:48,size_fit_issue,new,restocked,store_dropoff,58.04,0.46
15867,220803,466752,2019-04-23 09:34:21,wrong_item_sent,new,resold_outlet,courier_pickup,24.8,0.56
15868,220814,466775,2024-12-28 14:33:03,late_delivery,new,resold_outlet,store_dropoff,10.8,0.04
15869,220829,466807,2025-07-20 05:27:44,damaged_in_transit,used_lightly,restocked,mail_back,28.01,0.19
15870,220849,466853,2024-02-03 03:54:14,changed_mind,new,resold_outlet,courier_pickup,23.67,0.19
15871,220864,466878,2022-12-09 12:13:39,fraudulent_claim,new,scrapped,mail_back,37.88,0.88
15872,220867,466885,2021-08-16 22:35:47,damaged_in_transit,used_lightly,restocked,courier_pickup,35.85,0.31
15873,220877,466908,2021-10-10 02:49:14,changed_mind,used_lightly,restocked,mail_back,15.37,0.16
15874,220887,466928,2023-05-09 14:55:21,damaged_in_transit,used_lightly,restocked,mail_back,28.93,0.44
15875,220910,466979,2020-09-25 14:09:02,late_delivery,new,restocked,mail_back,25.64,0.31
15876,220925,467014,2022-06-09 14:26:10,damaged_in_transit,used_lightly,scrapped,mail_back,43.2,0.48
15877,220927,467019,2020-10-19 23:16:00,wrong_item_sent,new,scrapped,mail_back,40.22,0.28
15878,220932,467033,2020-01-17 23:03:13,damaged_in_transit,new,restocked,mail_back,34.77,0.2
15879,220936,467040,2024-04-27 03:06:40,changed_mind,new,resold_outlet,mail_back,17.68,0.17
15880,220992,467150,2019-03-20 22:34:28,late_delivery,used_lightly,restocked,mail_back,163.01,1.59
15881,220994,467154,2025-08-10 00:53:04,wrong_item_sent,new,scrapped,mail_back,56.84,0.13
15882,221007,467182,2023-06-09 09:49:55,fraudulent_claim,new,restocked,mail_back,22.78,0.59
15883,221015,467202,2019-03-19 13:01:12,late_delivery,used_lightly,restocked,courier_pickup,60.28,1.71
15884,221048,467273,2024-03-24 17:45:52,size_fit_issue,new,restocked,mail_back,10.44,0.1
15885,221053,467282,2020-04-09 12:42:09,late_delivery,new,resold_outlet,mail_back,41.79,0.92
15886,221061,467300,2023-10-30 12:11:26,damaged_in_transit,new,restocked,store_dropoff,11.75,0.26
15887,221077,467331,2023-04-12 05:16:21,wrong_item_sent,new,restocked,mail_back,264.63,3.78
15888,221084,467345,2018-12-27 08:32:10,size_fit_issue,new,resold_outlet,courier_pickup,79.6,0.54
15889,221086,467350,2025-09-20 19:12:06,changed_mind,new,restocked,mail_back,66.95,0.98
15890,221086,467351,2025-11-12 19:12:06,wrong_item_sent,new,scrapped,mail_back,109.7,2.83
15891,221094,467373,2024-07-02 16:28:18,late_delivery,new,restocked,mail_back,22.71,0.16
15892,221103,467393,2020-07-12 09:39:56,wrong_item_sent,damaged,restocked,mail_back,19.0,0.34
15893,221132,467465,2018-07-01 22:34:18,damaged_in_transit,new,restocked,mail_back,19.42,0.18
15894,221138,467482,2019-02-16 05:32:50,damaged_in_transit,new,restocked,mail_back,18.4,0.42
15895,221149,467504,2022-01-01 04:46:55,changed_mind,used_lightly,restocked,courier_pickup,19.34,0.58
15896,221156,467521,2024-09-29 23:46:48,damaged_in_transit,new,resold_outlet,store_dropoff,27.98,0.47
15897,221166,467542,2020-11-27 00:15:54,late_delivery,new,restocked,mail_back,23.14,0.02
15898,221175,467561,2021-07-24 15:23:06,faulty_item,used_lightly,scrapped,mail_back,31.71,0.3
15899,221206,467611,2021-02-06 18:58:37,changed_mind,new,restocked,mail_back,137.4,1.93
15900,221208,467613,2020-04-05 16:10:12,size_fit_issue,used_lightly,resold_outlet,mail_back,87.41,2.47
15901,221221,467638,2018-06-27 23:20:09,late_delivery,new,resold_outlet,mail_back,52.98,1.01
15902,221221,467640,2018-06-28 23:20:09,damaged_in_transit,new,scrapped,store_dropoff,43.7,0.39
15903,221229,467666,2019-01-24 17:01:08,fraudulent_claim,used_lightly,restocked,courier_pickup,24.55,0.17
15904,221248,467705,2018-12-16 02:29:04,faulty_item,new,resold_outlet,mail_back,29.86,0.89
15905,221263,467734,2018-09-30 16:14:38,damaged_in_transit,used_lightly,restocked,mail_back,161.11,1.15
15906,221279,467764,2023-07-06 22:33:31,faulty_item,used_lightly,restocked,store_dropoff,28.42,0.35
15907,221284,467778,2018-05-13 07:49:19,damaged_in_transit,used_lightly,resold_outlet,courier_pickup,32.75,0.69
15908,221286,467781,2020-06-20 05:24:18,fraudulent_claim,damaged,scrapped,mail_back,30.49,0.52
15909,221303,467814,2021-09-22 16:19:24,changed_mind,used_lightly,restocked,mail_back,66.24,1.8
15910,221306,467819,2025-05-24 05:24:12,changed_mind,used_lightly,resold_outlet,mail_back,62.09,1.1
15911,221316,467845,2021-08-25 05:44:11,late_delivery,used_lightly,restocked,courier_pickup,28.88,0.05
15912,221319,467853,2018-11-13 18:54:56,size_fit_issue,damaged,scrapped,mail_back,31.66,0.81
15913,221324,467864,2019-01-11 23:17:31,damaged_in_transit,used_lightly,scrapped,mail_back,49.68,0.58
15914,221328,467875,2023-04-13 17:01:12,changed_mind,new,resold_outlet,courier_pickup,8.9,0.04
15915,221332,467884,2021-04-24 03:15:26,fraudulent_claim,new,restocked,courier_pickup,25.34,0.1
15916,221345,467910,2023-06-15 17:38:18,damaged_in_transit,new,restocked,mail_back,75.08,0.99
15917,221377,467973,2022-10-11 04:56:23,late_delivery,new,resold_outlet,mail_back,24.34,0.58
15918,221383,467986,2024-11-16 21:38:01,late_delivery,used_lightly,scrapped,mail_back,39.77,0.96
15919,221386,467990,2019-12-30 02:24:16,damaged_in_transit,used_lightly,restocked,mail_back,13.72,0.17
15920,221400,468018,2018-07-13 23:15:30,faulty_item,used_lightly,scrapped,mail_back,27.06,0.61
15921,221444,468109,2021-12-02 23:05:39,size_fit_issue,new,restocked,store_dropoff,70.98,1.77
15922,221472,468176,2024-05-12 15:27:47,faulty_item,new,restocked,courier_pickup,18.1,0.35
15923,221476,468183,2022-02-14 19:39:18,size_fit_issue,new,resold_outlet,courier_pickup,20.83,0.39
15924,221495,468217,2021-02-21 08:55:46,faulty_item,new,restocked,mail_back,25.57,0.35
15925,221505,468243,2024-09-28 13:20:16,fraudulent_claim,used_lightly,restocked,store_dropoff,338.93,8.25
15926,221515,468264,2018-12-17 06:50:33,fraudulent_claim,damaged,restocked,mail_back,26.53,0.32
15927,221515,468265,2019-01-01 06:50:33,damaged_in_transit,used_lightly,resold_outlet,mail_back,30.88,0.18
15928,221524,468284,2024-01-19 19:36:20,faulty_item,new,restocked,store_dropoff,41.12,0.46
15929,221547,468335,2019-07-05 06:10:31,wrong_item_sent,used_lightly,resold_outlet,store_dropoff,21.95,0.47
15930,221568,468371,2023-12-27 06:39:12,size_fit_issue,used_lightly,scrapped,mail_back,65.96,1.32
15931,221592,468414,2025-06-16 22:55:00,changed_mind,new,resold_outlet,courier_pickup,477.42,13.85
15932,221624,468490,2025-06-14 09:11:50,damaged_in_transit,new,restocked,mail_back,18.22,0.33
15933,221629,468501,2022-09-30 04:41:00,late_delivery,damaged,restocked,mail_back,53.26,0.04
15934,221634,468508,2019-03-01 05:51:10,damaged_in_transit,new,resold_outlet,courier_pickup,56.46,0.46
15935,221646,468529,2022-03-29 07:17:10,faulty_item,new,restocked,mail_back,38.05,0.65
15936,221661,468554,2022-05-09 11:30:33,size_fit_issue,used_lightly,scrapped,mail_back,29.03,0.06
15937,221675,468583,2025-09-23 07:47:06,fraudulent_claim,new,restocked,mail_back,35.53,1.06
15938,221691,468607,2022-05-29 13:03:23,size_fit_issue,new,resold_outlet,store_dropoff,30.09,0.65
15939,221702,468629,2023-11-28 07:00:33,damaged_in_transit,used_lightly,restocked,mail_back,31.78,0.91
15940,221710,468641,2021-01-16 23:56:29,late_delivery,new,restocked,mail_back,11.4,0.08
15941,221740,468698,2018-09-24 03:02:56,wrong_item_sent,used_lightly,restocked,courier_pickup,82.27,0.23
15942,221747,468717,2019-03-26 05:28:31,faulty_item,new,restocked,courier_pickup,37.94,0.38
15943,221751,468727,2023-10-07 13:52:04,changed_mind,damaged,restocked,mail_back,57.8,1.68
15944,221756,468742,2023-03-31 12:42:02,late_delivery,new,restocked,mail_back,151.75,0.12
15945,221776,468781,2020-05-30 23:53:17,changed_mind,new,scrapped,mail_back,41.31,0.55
15946,221781,468791,2020-02-26 00:12:45,wrong_item_sent,used_lightly,restocked,courier_pickup,56.92,0.1
15947,221790,468808,2018-11-27 07:43:59,damaged_in_transit,used_lightly,restocked,courier_pickup,33.86,0.44
15948,221793,468812,2023-12-03 09:36:34,changed_mind,used_lightly,restocked,mail_back,28.42,0.1
15949,221813,468862,2024-10-01 06:07:35,fraudulent_claim,used_lightly,resold_outlet,store_dropoff,30.53,0.09
15950,221813,468865,2024-10-11 06:07:35,faulty_item,used_lightly,restocked,store_dropoff,57.45,0.65
15951,221817,468876,2021-06-26 07:03:56,late_delivery,damaged,restocked,mail_back,37.95,0.27
15952,221830,468902,2021-04-22 06:29:23,wrong_item_sent,new,resold_outlet,mail_back,73.94,1.45
15953,221847,468936,2022-03-25 19:36:26,faulty_item,used_lightly,resold_outlet,mail_back,24.54,0.01
15954,221855,468954,2020-01-28 12:29:22,late_delivery,used_lightly,restocked,mail_back,23.43,0.63
15955,221863,468968,2022-03-22 06:52:06,size_fit_issue,used_lightly,resold_outlet,store_dropoff,21.04,0.31
15956,221865,468972,2021-08-06 22:10:57,changed_mind,damaged,restocked,store_dropoff,21.18,0.46
15957,221889,469027,2018-02-18 07:04:32,changed_mind,new,restocked,store_dropoff,39.99,0.96
15958,221933,469114,2020-03-01 20:30:38,changed_mind,new,restocked,courier_pickup,5.92,0.16
15959,221939,469127,2018-07-24 10:55:27,fraudulent_claim,used_lightly,restocked,store_dropoff,21.07,0.2
15960,221945,469146,2021-07-12 10:14:02,fraudulent_claim,new,scrapped,mail_back,27.45,0.67
15961,221947,469151,2019-10-31 11:35:03,wrong_item_sent,used_lightly,restocked,store_dropoff,10.46,0.08
15962,221953,469162,2024-01-25 22:46:53,size_fit_issue,used_lightly,restocked,store_dropoff,25.02,0.69
15963,221961,469182,2018-12-10 23:43:13,damaged_in_transit,new,scrapped,mail_back,13.62,0.19
15964,221972,469201,2018-01-20 12:04:45,size_fit_issue,used_lightly,scrapped,mail_back,104.24,2.57
15965,221981,469220,2020-09-19 15:26:48,wrong_item_sent,new,resold_outlet,store_dropoff,116.43,2.49
15966,222024,469322,2019-10-25 18:39:51,faulty_item,used_lightly,restocked,mail_back,18.98,0.32
15967,222070,469417,2018-04-03 11:28:39,damaged_in_transit,used_lightly,restocked,mail_back,24.63,0.46
15968,222079,469440,2021-04-03 08:58:11,wrong_item_sent,new,resold_outlet,courier_pickup,29.6,0.51
15969,222132,469552,2021-05-22 18:17:30,fraudulent_claim,used_lightly,restocked,courier_pickup,20.09,0.16
15970,222136,469564,2025-06-15 15:56:07,damaged_in_transit,used_lightly,resold_outlet,courier_pickup,56.28,0.05
15971,222138,469570,2021-02-11 02:56:51,fraudulent_claim,new,restocked,mail_back,165.17,2.34
15972,222140,469574,2025-04-02 12:59:21,wrong_item_sent,used_lightly,restocked,mail_back,19.87,0.14
15973,222151,469592,2019-12-19 03:48:39,fraudulent_claim,new,restocked,mail_back,38.52,1.01
15974,222166,469616,2024-08-08 15:44:48,size_fit_issue,new,restocked,mail_back,54.25,0.42
15975,222173,469632,2023-08-04 01:02:28,wrong_item_sent,used_lightly,resold_outlet,courier_pickup,24.55,0.62
15976,222178,469642,2025-01-19 08:05:13,fraudulent_claim,used_lightly,resold_outlet,mail_back,16.63,0.08
15977,222183,469650,2022-03-10 10:45:50,faulty_item,new,restocked,mail_back,29.05,0.57
15978,222200,469682,2023-08-22 02:17:41,size_fit_issue,used_lightly,restocked,mail_back,128.08,0.94
15979,222216,469716,2019-08-16 04:30:10,fraudulent_claim,used_lightly,resold_outlet,mail_back,28.66,0.11
15980,222223,469734,2025-05-29 06:24:19,size_fit_issue,new,restocked,store_dropoff,28.98,0.85
15981,222241,469764,2020-04-22 05:41:02,faulty_item,new,restocked,mail_back,34.7,0.86
15982,222294,469863,2019-04-23 02:16:46,fraudulent_claim,new,restocked,mail_back,57.92,1.2
